V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,SC0_0,SC0_1,SC0_2,SC1_0,SC1_1,SC1_2,SC2_0,SC2_1,SC2_2,SC3_0,SC3_1,SC3_2,Pilot,Country,State,Cond,consent,ins2,PrimeIntro,HighPower,LowPower,VizTimer_1,VizTimer_2,VizTimer_3,VizTimer_4,HighPrompt,LowPrompt,Essay,WriteTimer_1,WriteTimer_2,WriteTimer_3,WriteTimer_4,AIinstrux,AI01energe,AI02moving,AI03nap,AI04workou,AI05rest,AI06work,AI07relax,WVStrust_1,WVStrust_2,WVStrust_3,WVStrust_4,WVStrust_5,WVStrust_6,TrustIntro,TrustGame_1,TrustResul,IRIintro,IRI01,IRI02,IRI03,IRI04,IRI05,IRI06,IRI07,RMEintro,RME01,RME02,RME03,RME04,RME05,RME06,RME07,RME08,RME09,RME10,subSES,usses,IMC,demo,gender,age,citizen,religion,ethnic2,ethnic2_TEXT,epo,youred,yyour,end,Debrief,Deb1,Deb2,Deb3,debrief,Q82,goforcode,errors,confusing,comments,LocationLatitude,LocationLongitude,LocationAccuracy,
R_2fIfFkA1iKJnYpT,Live,Anonymous,,,165.206.230.66,0,2016-01-11 12:33:54,2016-01-11 12:44:44,1,37,5.2857142857143,1.4960264830862,27,3.8571428571429,1.0690449676497,11,1.8333333333333,0.75277265270908,8,0.8,0.42163702135578,,United States,IA,0,1,1,1,,1,0,0,60.006,0,,1,"I was a track athlete in college and was waiting to hear if I made the travel team for nationals. There was 1 spot that was left to be determined and it was between one other girl and I.  My head coach had all the power to decide which girl got to go.  We had to wait a couple days while she mulled it over in her head. It was such a terrible feeling knowing I had done everything possible but still might not go , just because I felt my coach liked the other girl more.",1.116,1.116,107.537,1,1,23,21,22,25,21,25,20,1,2,1,3,2,2,1,494,1,1,20,23,23,22,22,22,21,1,19,20,22,20,21,20,21,19,22,20,1,6,10,1,2,23,usa,christian,3,,2,4,2,,1,to see how people perceive others ,"I do not. I believe it made me relive a not so fun experience, but I still think I was able to answer all of the  questions very open and honestly ",I enjoyed this! I can't wait to read about what your studying ,1,1,,,,,42.029998779297,-93.59049987793,-1,
R_338bSldgH5uVSB3,Live,Anonymous,,,204.76.196.113,0,2016-01-11 12:37:52,2016-01-11 12:45:06,1,21,3,1.1547005383793,26,3.7142857142857,0.75592894601845,11,1.8333333333333,0.75277265270908,8,0.8,0.42163702135578,,United States,NY,0,1,1,1,,1,0,0,60.438,0,,1,"It was when I was fired from my last job.  My former manager and friend was looking at me so accusatory when I hadn't done anything.  He walked me out without any sympathy whatsoever.  I felt awful, my heart was pounding, very upset.",3.509,3.509,47.668,1,1,20,20,22,21,23,20,21,2,3,1,2,2,1,1,300,1,1,22,22,22,20,22,22,22,1,20,20,21,20,21,20,21,19,22,21,1,7,10,1,2,34,United States,None,3,,6,4,3,,1,To see if thinking about a bad time would affect the facial expressions I saw and what they were projecting,"Yes, i was pretty annoyed thinking about it.",no,1,1,,,,,40.748992919922,-73.986503601074,-1,
R_2a9p3KovKsec81m,Live,Anonymous,,,98.116.197.187,0,2016-01-11 12:35:00,2016-01-11 12:45:33,1,19,2.7142857142857,0.75592894601845,26,3.7142857142857,0.48795003647427,14,2.3333333333333,1.0327955589886,10,1,0,,United States,NY,0,1,1,1,,1,0,0,60.015,0,,1,"I was riding in a taxi cab and the driver was going too fast over the speed limit. I told him to slow down, but he did not. I felt extremely uncomfortable and anxious. I felt the driver was driving too recklessly and there was nothing I could do at the moment to stop it. I felt helpless and afraid.",2.832,132.669,143.034,12,1,21,21,24,21,24,22,24,1,3,2,4,2,2,1,500,1,1,21,21,22,20,22,22,22,1,19,20,21,20,21,20,21,19,22,19,1,7,10,1,1,29,USA,None,2,,5,4,3,,1,How different people perceive eyes,"No, I don't think it affected anything.",No,1,1,,,,,40.725204467773,-73.980201721191,-1,
R_2DYy0gum4x6uDlE,Live,Anonymous,,,192.183.15.88,0,2016-01-11 12:31:17,2016-01-11 12:45:51,1,39,5.5714285714286,0.78679579246944,29,4.1428571428571,0.37796447300923,8,1.3333333333333,0.51639777949432,7,0.7,0.48304589153965,,United States,MI,0,1,1,1,,1,0,0,60.014,0,,1,"I was sitting in my annual Director review at work.  Going into the review, I had no idea what to expect.  I am a new college professor, and the youngest in my department.  The Director had all of the power to control the conversation, talking about student evaluations, department contributions, and so on.  I was extremely nervous going into this meeting.  I thought I had done very well throughout the year, but still did not know the intention of the meeting or the thoughts of the Director.  I was nervous, anxious, shaking, and flushed.  The review ended up going extremely well, however the feeling of being powerless going into it and throughout the hour was one of the worst feelings in my life.",3.774,3.774,225.364,1,1,23,22,20,24,20,24,20,1,1,1,2,1,2,1,0,1,1,20,23,22,20,22,22,22,1,20,20,21,22,21,21,21,19,22,19,1,6,10,1,2,30,USA,none,3,,6,5,5,,1,Trust and perception of others,I don't think it had any effect.  I was able to dissociate the tasks.,None,1,1,,,,,43.379196166992,-84.667098999023,-1,
R_1eWafUjbvSQkp09,Live,Anonymous,,,24.234.214.31,0,2016-01-11 12:31:51,2016-01-11 12:46:13,1,19,2.7142857142857,1.6035674514745,29,4.1428571428571,0.37796447300923,13,2.1666666666667,0.98319208025018,8,0.8,0.42163702135578,,United States,NV,0,1,1,1,,1,0,0,60.005,0,,1,"I had not gotten a raise in a few years and built up the nerve to ask for one.  I was at lunch with my boss and was very nervous the whole time.  I remember my stomach was tossing, I felt flushed and even a little shakey.  I asked my boss for a raise and she gave me a speech that they would like to pay me more but the company was not making that much money.  I remember sitting there after I asked that I felt like a big tension release, but when she was telling me how the company wasn't making much money, I started to feel angry like she was just feeding me a line of crap.  I remember sitting there just staring at her pretending to listen but I was just running through my head that I needed to look for another job.  I do remember she had on a teal jacket that day but don't remember what I ate exactly but we were at a mexican resaturant.",4.395,4.395,277.06,1,1,20,19,25,20,21,22,22,1,2,1,3,3,3,1,807,1,1,19,22,22,20,22,22,22,1,19,20,21,22,21,20,20,19,22,19,1,4,10,1,2,44,USA,Catholic,6,white,4,2,7,,1,Some type of college study to see how people judge other people and how giving and open they are,no,nope,1,1,,,,,36.058395385742,-115.05840301514,-1,
R_2SCVR9L3qFIcBcs,Live,Anonymous,,,69.251.128.7,0,2016-01-11 12:36:21,2016-01-11 12:46:32,1,18,2.5714285714286,1.2724180205607,25,3.5714285714286,0.53452248382485,14,2.3333333333333,0.81649658092773,8,0.8,0.42163702135578,,United States,MD,0,1,1,1,,1,0,0,60.005,0,,1,My boss would not approve funding to acquire equipment that would help me to better perform a component of my job. I felt helpless and frustrated.,2.416,2.416,54.243,1,1,21,20,25,19,23,22,22,2,2,2,4,2,2,1,500,1,1,20,22,22,21,22,21,21,1,20,20,21,20,21,20,22,19,22,19,1,5,10,1,2,43,USA,agnostic,3,,6,5,7,,1,The relationship between someone's social ability and reciprocity.,No,No,1,1,,,,,39.551193237305,-76.994697570801,-1,
R_3oLBdTmAOFriPBy,Live,Anonymous,,,75.148.0.173,0,2016-01-11 12:31:46,2016-01-11 12:46:42,1,11,1.5714285714286,1.5118578920369,28,4,0.57735026918963,11,1.8333333333333,0.75277265270908,8,0.8,0.42163702135578,,United States,MD,0,1,1,1,,1,0,0,60.008,0,,1,"I was seriously injured while serving overseas in the military. When I returned, my chain of command believed that I was faking or exaggerating, despite medical testimony that I was dying and would need open heart surgery to save my life. I needed to maintain my active status in order to have the health benefits I needed for the surgery. I was told that without surgery I would only survive another 5 months, so I was extremely fearful. I pleaded with my chain of command, but to no avail, and wound up having to pay for the surgery myself - $200,000. My insurance benefits were turned off while I was in a medically induced coma immediately following the surgery. When I woke up, I learned that I would be responsible for even more bills, including a medication that cost $700/week. It was a terrible time in my life. Even now, I'm still paying off the medical bills and its preventing my family from buying a home. I continue to be angry about what I experienced.  ",3.605,149.715,319.628,3,1,19,19,25,23,25,19,25,1,2,1,3,2,2,1,500,1,1,20,22,22,19,22,21,22,1,19,20,21,20,21,21,20,19,22,19,1,5,10,1,2,33,USA,Christian,3,,6,5,7,,1,Seeing how recalling a situation where I felt powerless might impact my rating of people's images and my ability to trust others.,"I recalled an extremely traumatic event. I imagine it did impact my answers somewhat, possibly by making me more cautious in regard to trusting others.",No,1,1,,,,,39.365600585938,-76.619903564453,-1,
R_21nUVbWRpoaEd7I,Live,Anonymous,,,173.61.95.2,0,2016-01-11 12:38:20,2016-01-11 12:46:51,1,38,5.4285714285714,2.2253945610567,33,4.7142857142857,0.75592894601845,11,1.8333333333333,0.40824829046386,7,0.7,0.48304589153965,,United States,NJ,1,1,1,1,1,,0,0,60.003,0,1,,When I  bought my daughter  her  car.   I had  the  power to make or  break her  day. She  was  extreamly happy  ,3.551,28.757,44.055,4,1,25,25,25,22,20,25,20,2,2,1,2,2,2,1,19,1,1,19,23,23,21,23,23,23,1,20,22,21,20,21,21,21,19,22,19,1,7,10,1,1,30,usa,christain,3,,5,3,4,,1,not sure,it could have  it  got me  in a  better mood,no,1,1,,,,,39.423797607422,-75.257698059082,-1,
R_uayde5sFHlsVLNv,Live,Anonymous,,,107.218.149.88,0,2016-01-11 12:20:03,2016-01-11 12:46:53,1,34,4.8571428571429,2.853569193634,27,3.8571428571429,0.37796447300923,17,2.8333333333333,0.75277265270908,8,0.8,0.42163702135578,,United States,IL,0,1,1,1,,1,0,0,60.068,0,,1,"I had a situation in which I was trying to take a internship through a sister school of mine, there should have not been a problem, however, with a lot of drama involved, I found that my school and the sister school had some rivalry between them and unfortunately I was caught in the middle. Long story short, I had to return to my school to take the internship which I felt had a lower quality program that the sister branch.",7.969,158.312,221.43,5,1,19,25,19,19,19,22,19,2,3,2,4,3,3,1,200,1,1,20,22,22,21,22,22,22,1,19,20,21,20,21,20,22,19,22,22,1,9,10,1,2,37,US,Christian,1,,5,4,1,,1,I am not sure enough to comment.,The essay did not affect my question answering.,No.,1,1,,,,,41.693496704102,-87.614501953125,-1,
R_3GEaaP9ywLY4Fgw,Live,Anonymous,,,12.167.54.250,0,2016-01-11 12:30:19,2016-01-11 12:47:18,1,46,6.5714285714286,0.53452248382485,34,4.8571428571429,0.37796447300923,13,2.1666666666667,0.40824829046386,6,0.6,0.51639777949432,,United States,CA,1,1,1,1,1,,38.613,57.452,60.025,3,1,,"I took my child to the park and a Ice cream pulled up, My child looked at me and asked, can I have one? I felt like I was responsible for this child's happiness but also his health. I made the decision to purchase an ice cream because I would limit his sugar intake for teh remainer of the day so it would balance out by the end of the day. /  / ",4.319,4.319,140.776,1,1,25,25,20,25,20,25,20,2,2,2,3,2,2,1,500,1,1,19,23,23,20,23,23,23,1,19,21,21,20,19,20,21,19,20,20,1,7,10,1,1,35,USA ,None,4,,2,3,3,,1,I am under the impression that this study has to do with how selfish one can be when not being seen by the public. It also gave me the feeling that it was testing how we feel after or before we decide to give something. ,It might have affected me in the sense that the power was given to me wether someone will be happy or sad after I had recalled a siuation that I found similiar in the past. The essay might have made my bias a bit stronger to do was right. /  /  ,n/A,1,1,,,,,34.052993774414,-118.26419830322,-1,
R_1C2Tmqz2EI0NAbO,Live,Anonymous,,,68.49.251.180,0,2016-01-11 12:35:19,2016-01-11 12:48:45,1,14,2,1.7320508075689,29,4.1428571428571,0.69006555934235,14,2.3333333333333,1.0327955589886,5,0.5,0.52704627669473,,United States,MI,0,1,1,1,,1,0,0,60.393,0,,1,My teacher had power over me by deciding my grade. They said it was D+ material when I felt it was A+ material. I felt bad. ,35.395,35.395,91.264,1,1,19,19,25,19,25,23,22,1,4,2,3,2,2,1,6,1,1,21,23,22,20,23,22,22,1,19,22,22,20,21,21,21,19,19,20,1,8,10,1,2,20,United States,none,1,,7,3,2,,1,testing ability to guess emotions,no,no,1,1,,,,,42.425704956055,-83.043701171875,-1,
R_12PjNcMpMqkY67r,Live,Anonymous,,,72.238.17.231,0,2016-01-11 12:24:28,2016-01-11 12:49:11,1,28,4,1.8257418583506,28,4,0.57735026918963,14,2.3333333333333,1.3662601021279,10,1,0,,United States,FL,1,1,1,1,1,,0,0,60.022,0,1,,"Working at a hospital for a number of years now, I often have to train new employees on how to handle patients.  The training process begins with the new employee shadowing me while I take the lead for the first day.  Over the next few days, I allocate more and more responsibility onto the trainee until I am then shadowing them, making sure they are learning properly.  In these relationships, I have the power over the other person.  I have the power to teach them how to do everything the correct way, the easy way, or the fastest way.  I feel a sense of responsibility as this new employee will serve as a direct reflection of both my work quality and my teaching abilities.",9.603,262.708,499.853,2,1,22,21,21,19,20,21,20,1,4,1,4,2,2,1,250,1,1,20,22,22,21,22,22,23,1,19,20,21,20,21,20,21,19,22,19,1,7,10,1,1,25,United States,none,6,white,7,3,2,,1,"I believe that the purpose of this study may be to find a relationship between social factors including money, education and ethnicity, and the level of trust that people place in strangers.",I do not think that my personal essay affected my answers to the questions in the study.,none,1,1,,,,,28.602401733398,-81.358901977539,-1,
R_31KMe5hZJsGXxNa,Live,Anonymous,,,24.94.187.88,0,2016-01-11 12:34:02,2016-01-11 12:49:13,1,36,5.1428571428571,0.89973541084244,26,3.7142857142857,0.75592894601845,11,1.8333333333333,0.40824829046386,5,0.5,0.52704627669473,,United States,KS,1,1,1,1,1,,0,0,60.025,0,1,,"As a former military officer, I had to approve soldier evaluations. Most wanted top evaluations, even it they didn't deserve it. Some would even lie about accomplishments and get mad when I pointed out that the evaluation contained blatant lies.",2.666,169.428,172.407,17,1,23,22,19,23,21,23,21,1,2,2,2,2,2,1,401,1,1,20,20,22,20,22,22,22,1,22,20,21,22,21,20,20,20,22,20,1,3,10,1,1,47,United States,None,3,,5,5,6,,1,"Relationship between personality, perceptions, and class.",No. I didn't perceive a connection.,No.,1,1,,,,,39.295593261719,-94.98030090332,-1,
R_1dbkoTr9pK49eRs,Live,Anonymous,,,71.229.34.21,0,2016-01-11 12:35:57,2016-01-11 12:49:14,1,37,5.2857142857143,1.6035674514745,27,3.8571428571429,0.89973541084244,14,2.3333333333333,0.51639777949432,10,1,0,,United States,GA,1,1,1,1,1,,0,0,60.006,0,1,,My son had been caught using his computer to access Youtube and other media while he was supposed to be working on his homeschool work.  I felt angry and disappointed in him.  I told him that he was grounded from accessing Youtube for a week and that if he were to be caught accessing other media during school hours he would be restricted from using his computer for entertainment indefinitely.  I felt anxious and nervous but also resolute and authoritative. ,2.882,43.466,141.658,3,1,22,22,19,22,19,22,19,2,3,2,3,2,2,1,500,1,1,20,22,22,22,22,22,23,1,19,20,21,20,21,20,21,19,22,19,1,9,10,1,2,36,United States,Christian,3,,4,3,1,,1,I believe the purpose of this study was to evaluate how someone's feelings of power could change their ability to recognize facial expressions.,I don't think my essay affected my answers in any way.,Thank you for the opportunity to participate.,1,1,,,,,31.995101928711,-81.272300720215,-1,
R_Q4l9mL2QiuW5wQ1,Live,Anonymous,,,75.134.71.127,0,2016-01-11 12:37:50,2016-01-11 12:50:28,1,28,4,1.1547005383793,28,4,0,12,2,0.63245553203368,8,0.8,0.42163702135578,,United States,MA,1,1,1,1,1,,51.667,52.662,60.034,3,1,,"I was a coach with a football team, and I was in charge of hiring some interns for the team, and we had many applicants who wanted to gain experience, so I had complete power to hire interns and tell them any job they had to do with the team. When hiring the intern, it gave me a sense of superiority, a sense of entitlement, as well as a strong sense of power as I controlled this individuals destiny if they wanted the position. When hiring Will, the intern, I essentially put him through many hoops in order to ensure he could handle all of the work. This included tasks that I knew he would fail, just so I could see how resilient he was in times of pressure. It gave me great joy not only to see him work hard, but to see him succeed, because of the decision I made to hire him.",2.063,2.063,185.11,1,1,23,22,24,22,21,23,23,1,2,2,3,2,2,1,332,1,1,20,22,22,20,22,22,22,1,19,20,21,20,21,20,20,19,22,20,1,4,10,1,1,22,United States,Catholic,3,,6,4,2,,1,I believe that this study was to show how body language and how people look can make an individual feel a certain way about that person and their emotions.,"Slight effect, as I truly looked deep into the facial expressions of the pictures to see what they were thinking or feeling.",Thank you!,1,1,,,,,42.134292602539,-72.423301696777,-1,
